customer_id,first_name,last_name,email,country,account_type,account_created_at,customer_status
CUST002644,Ashley,Solis,sheilabarnes@example.org,JP,CHECKING,2025-11-29 07:02:04,ACTIVE
CUST002645,Brian,Sullivan,tanya66@example.com,SG,SAVINGS,2021-12-29 13:04:52,SUSPENDED
CUST002646,Patrick,Graves,christopherhunt@example.com,ES,CHECKING,2024-09-23 07:43:39,ACTIVE
CUST002647,Michael,Turner,kimberly44@example.net,JP,SAVINGS,2021-12-15 20:52:17,SUSPENDED
CUST002648,Scott,Reynolds,gailjacobs@example.org,PK,BUSINESS,2023-07-24 15:34:52,CLOSED
CUST002649,Ashley,Cooper,deborah62@example.com,PK,SAVINGS,2023-04-07 01:44:42,CLOSED
CUST002650,David,Jackson,ryanflowers@example.org,ES,SAVINGS,2024-02-29 14:39:40,CLOSED
CUST002651,Tanya,Scott,vwade@example.com,GB,BUSINESS,2026-05-15 04:32:32,SUSPENDED
CUST002652,Heather,Adams,craigrobertson@example.net,GB,SAVINGS,2021-12-25 12:59:50,ACTIVE
CUST002653,Amanda,Vasquez,singhsarah@example.org,ES,SAVINGS,2023-09-10 10:34:19,CLOSED
CUST002654,Jennifer,Solomon,barrettashley@example.com,FR,BUSINESS,2023-11-22 15:54:10,SUSPENDED
CUST002655,Jeffrey,Castro,paigecortez@example.com,IN,BUSINESS,2025-07-27 12:55:24,ACTIVE
CUST002656,Terri,Lopez,elizabeth58@example.org,SG,BUSINESS,2023-07-25 05:58:52,ACTIVE
CUST002657,John,Avery,lambjohn@example.org,GB,BUSINESS,2024-10-05 02:35:42,CLOSED
CUST002658,Melinda,Rice,ujohnson@example.com,BE,CHECKING,2024-10-17 09:10:20,ACTIVE
CUST002659,Michelle,Osborne,khendricks@example.net,AU,SAVINGS,2023-12-07 20:46:17,ACTIVE
CUST002660,Victor,Flynn,umatthews@example.com,DE,BUSINESS,2024-07-02 20:13:18,SUSPENDED
CUST002661,Stacey,Ward,samuelelliott@example.com,SG,CHECKING,2024-12-28 13:30:55,ACTIVE
CUST002662,Paul,Chandler,erivers@example.com,SG,BUSINESS,2023-06-04 15:13:39,CLOSED
CUST002663,Rebecca,Martinez,matthewwood@example.net,IN,SAVINGS,2021-09-19 01:46:19,SUSPENDED
CUST002664,Ashley,Schaefer,william52@example.com,CA,CHECKING,2022-11-11 11:56:43,CLOSED
CUST002665,Marcus,Case,csanders@example.org,PK,BUSINESS,2022-08-11 01:20:54,ACTIVE
CUST002666,Melissa,Allen,rberg@example.org,IT,SAVINGS,2023-09-08 20:56:05,ACTIVE
CUST002667,Micheal,Love,bakerpaul@example.com,JP,BUSINESS,2022-02-05 00:19:17,CLOSED
CUST002668,Whitney,Mckay,johnmerritt@example.com,AE,BUSINESS,2022-08-21 22:29:45,ACTIVE
CUST002669,Kevin,Stewart,jason07@example.net,AU,CHECKING,2025-02-27 12:37:17,ACTIVE
CUST002670,Jeffrey,Townsend,damonsolomon@example.org,CA,CHECKING,2021-11-26 15:18:24,SUSPENDED
CUST002671,Amanda,Parks,simpsonalyssa@example.com,US,BUSINESS,2023-01-26 08:35:46,SUSPENDED
CUST002672,Douglas,Martinez,jessica71@example.net,AU,BUSINESS,2024-01-15 01:03:22,ACTIVE
CUST002673,Lucas,Clark,jocelyn26@example.net,GB,SAVINGS,2025-07-26 16:09:53,ACTIVE
CUST002674,Jordan,Richard,fwilliams@example.org,NL,CHECKING,2023-01-15 18:12:41,ACTIVE
CUST002675,Molly,Peck,holtrobert@example.com,SG,BUSINESS,2022-11-27 00:12:55,ACTIVE
CUST002676,Jeffrey,Wallace,banderson@example.com,SG,BUSINESS,2024-05-27 20:01:37,ACTIVE
CUST002677,Richard,Lee,rodriguezrhonda@example.net,FR,BUSINESS,2022-01-17 09:05:38,SUSPENDED
CUST002678,Sara,Soto,lisa78@example.org,AU,CHECKING,2021-11-09 20:34:26,CLOSED
CUST002679,Sara,Richardson,johnsonsamantha@example.com,FR,BUSINESS,2023-03-02 01:25:54,ACTIVE
CUST002680,Jessica,Jones,luisbates@example.org,AE,BUSINESS,2022-09-02 00:46:52,CLOSED
CUST002681,Ronald,Munoz,tammyschwartz@example.org,FR,SAVINGS,2023-07-02 13:56:21,SUSPENDED
CUST002682,Kathryn,Rice,snyderfrank@example.org,DE,CHECKING,2023-05-04 01:28:32,CLOSED
CUST002683,David,Gray,michael28@example.com,DE,SAVINGS,2023-02-23 07:32:21,ACTIVE
CUST002684,Rebecca,Johnson,barbarawelch@example.com,ES,BUSINESS,2023-09-29 04:08:23,ACTIVE
CUST002685,Maurice,Ball,margaret33@example.org,NL,SAVINGS,2023-02-01 11:01:28,ACTIVE
CUST002686,Edward,Steele,nperez@example.org,SG,CHECKING,2026-02-02 22:14:50,CLOSED
CUST002687,Carrie,Thompson,michael73@example.com,ES,BUSINESS,2023-07-27 01:53:59,ACTIVE
CUST002688,David,Henderson,hunterteresa@example.com,JP,SAVINGS,2025-01-10 04:53:19,ACTIVE
CUST002689,Christopher,Williams,lwilliams@example.com,AE,CHECKING,2025-11-19 04:28:20,ACTIVE
CUST002690,Kristin,Martinez,mariagonzalez@example.org,AE,BUSINESS,2022-06-28 00:39:13,ACTIVE
CUST002691,Alexis,Martinez,pgarcia@example.net,US,CHECKING,2023-07-17 00:16:22,CLOSED
CUST002692,Patricia,Grant,janicestuart@example.com,IN,CHECKING,2025-05-07 03:57:42,ACTIVE
CUST002693,Sandra,Gill,kimberly73@example.com,DE,CHECKING,2025-05-31 15:07:15,CLOSED
CUST002694,Karen,Anderson,tinabrandt@example.net,PK,CHECKING,2022-12-13 02:20:31,SUSPENDED
CUST002695,Donald,Martin,walterskaren@example.com,AE,SAVINGS,2023-10-22 20:42:18,SUSPENDED
CUST002696,Wendy,Reed,jenniferortega@example.net,IT,BUSINESS,2023-03-20 13:10:21,SUSPENDED
CUST002697,Gregory,Mullen,lbrown@example.net,SG,BUSINESS,2024-07-09 03:36:39,ACTIVE
CUST002698,Jason,Douglas,oallen@example.net,IT,BUSINESS,2025-09-21 00:19:05,ACTIVE
CUST002699,Michelle,Sanchez,schmidtjoseph@example.net,FR,BUSINESS,2025-10-31 08:45:45,ACTIVE
CUST002700,Joshua,Carey,washingtonleslie@example.net,AE,CHECKING,2024-03-29 17:32:43,ACTIVE
CUST002701,Kelsey,Delgado,eddie13@example.com,ES,SAVINGS,2023-02-18 16:01:43,SUSPENDED
CUST002702,Richard,Brown,elizabeth39@example.net,US,SAVINGS,2025-09-04 15:57:53,SUSPENDED
CUST002703,Diane,Hughes,jessica70@example.com,SG,BUSINESS,2024-05-10 18:24:45,ACTIVE
CUST002704,John,Jones,sharonkeller@example.com,GB,BUSINESS,2022-05-21 03:31:37,SUSPENDED
CUST002705,Ronnie,Le,joneskatie@example.net,US,SAVINGS,2024-07-23 17:06:16,ACTIVE
CUST002706,Mark,Nelson,johnstonnicholas@example.org,CA,SAVINGS,2024-05-18 21:46:56,ACTIVE
CUST002707,Shannon,Crawford,brianlara@example.org,NL,SAVINGS,2021-10-20 21:23:00,SUSPENDED
CUST002708,Jon,Hamilton,elizabethjones@example.net,JP,SAVINGS,2025-11-13 21:25:42,CLOSED
CUST002709,Cody,Daniel,hernandezcharles@example.org,JP,CHECKING,2026-07-06 06:52:55,ACTIVE
CUST002710,John,Moran,kford@example.net,PK,BUSINESS,2025-07-05 16:44:26,ACTIVE
CUST002711,Richard,Knight,klewis@example.com,IN,SAVINGS,2025-10-27 13:17:05,CLOSED
CUST002712,Patricia,Hall,davidpearson@example.net,PK,BUSINESS,2021-11-21 10:50:04,ACTIVE
CUST002713,Steven,Morgan,awong@example.com,BE,SAVINGS,2023-09-01 12:31:14,ACTIVE
CUST002714,Mary,Boyle,james91@example.net,AE,CHECKING,2024-11-25 00:29:26,ACTIVE
CUST002715,Mark,Lopez,hunter12@example.org,JP,BUSINESS,2022-12-31 00:49:43,SUSPENDED
CUST002716,David,Jones,hamptontom@example.com,US,BUSINESS,2023-12-19 10:29:12,ACTIVE
CUST002717,Victoria,Hart,smarsh@example.com,SG,BUSINESS,2021-09-15 20:50:41,CLOSED
CUST002718,Jennifer,Smith,ddonaldson@example.com,AE,CHECKING,2024-04-02 16:58:48,CLOSED
CUST002719,Kyle,Ortega,tcrawford@example.net,BE,BUSINESS,2025-06-16 19:35:45,ACTIVE
CUST002720,Brittany,Mclean,barnesjames@example.com,BE,BUSINESS,2025-04-11 23:07:57,ACTIVE
CUST002721,Hannah,Johnson,antonio63@example.com,JP,CHECKING,2024-04-29 07:35:08,ACTIVE
CUST002722,Holly,Harrison,chapmanpaul@example.com,FR,SAVINGS,2026-06-16 00:10:12,ACTIVE
CUST002723,Ronald,Lopez,halexander@example.net,CA,CHECKING,2026-06-17 04:58:39,SUSPENDED
CUST002724,Debra,Taylor,nwalker@example.org,BE,CHECKING,2024-10-21 00:10:29,ACTIVE
CUST002725,Brittney,Ball,michealrodriguez@example.net,NL,CHECKING,2023-01-07 23:55:11,ACTIVE
CUST002726,Steven,Craig,fevans@example.com,FR,BUSINESS,2024-02-12 09:48:19,ACTIVE
CUST002727,Sabrina,Oliver,cheryl54@example.com,FR,BUSINESS,2025-05-06 19:13:03,ACTIVE
CUST002728,John,Compton,nancy43@example.com,AU,BUSINESS,2023-11-03 04:14:22,ACTIVE
CUST002729,Kristen,Conner,cheryl69@example.net,SG,CHECKING,2023-09-24 09:04:44,ACTIVE
CUST002730,Karen,Sanchez,joshua74@example.org,IN,BUSINESS,2026-07-16 16:23:57,ACTIVE
CUST002731,Nicole,Wiley,andre82@example.org,GB,BUSINESS,2023-07-24 01:20:33,CLOSED
CUST002732,Brandon,Murphy,uanderson@example.com,AE,CHECKING,2023-07-05 09:45:50,ACTIVE
CUST002733,Vanessa,Caldwell,cory21@example.org,SG,CHECKING,2026-07-04 12:37:40,ACTIVE
CUST002734,Sean,Brown,dariusmendoza@example.org,NL,SAVINGS,2025-09-21 10:53:11,ACTIVE
CUST002735,Mark,Lam,james65@example.com,JP,SAVINGS,2025-09-01 20:11:17,ACTIVE
CUST002736,Lauren,Anderson,benjaminsmith@example.com,AE,SAVINGS,2024-01-06 14:42:39,ACTIVE
CUST002737,Ashley,Charles,jhickman@example.net,NL,CHECKING,2023-07-20 16:36:35,ACTIVE
CUST002738,Ashley,Morrow,phyllisbaxter@example.org,NL,CHECKING,2022-10-23 03:02:00,SUSPENDED
CUST002739,Kimberly,Harris,zcook@example.com,GB,SAVINGS,2026-02-23 06:50:25,ACTIVE
CUST002740,Jasmine,Myers,brandi70@example.net,NL,SAVINGS,2025-04-23 04:35:23,ACTIVE
CUST002741,Tara,Miller,sherylgreen@example.com,US,CHECKING,2026-05-08 04:24:47,SUSPENDED
CUST002742,Kenneth,Green,randy31@example.org,PK,CHECKING,2023-07-18 18:05:49,CLOSED
CUST002743,Sarah,Pierce,dyerkenneth@example.org,GB,CHECKING,2023-04-09 07:30:11,SUSPENDED
CUST002744,Maria,Moore,arthurwright@example.com,DE,CHECKING,2025-07-16 22:22:29,CLOSED
CUST002745,Kelly,Baker,dianasmith@example.org,AE,SAVINGS,2025-06-25 22:31:58,ACTIVE
CUST002746,Jennifer,Perry,iharrington@example.org,AU,BUSINESS,2021-12-04 23:16:51,ACTIVE
CUST002747,Andrea,Valenzuela,jennifer29@example.com,PK,SAVINGS,2024-11-22 12:40:41,ACTIVE
CUST002748,Karen,Chung,oliviavaldez@example.net,DE,CHECKING,2025-10-17 10:39:12,ACTIVE
CUST002749,Samuel,Mitchell,cbaker@example.com,DE,BUSINESS,2023-06-02 04:53:11,ACTIVE
CUST002750,Mckenzie,Brown,amandamoody@example.com,AE,SAVINGS,2022-01-18 06:44:34,ACTIVE
CUST002751,Frank,Briggs,robert52@example.com,PK,SAVINGS,2024-07-06 18:57:36,ACTIVE
CUST002752,Jessica,Molina,jamesanderson@example.org,JP,BUSINESS,2023-08-21 18:39:03,ACTIVE
CUST002753,Albert,Smith,richard13@example.org,PK,CHECKING,2021-09-25 09:59:47,SUSPENDED
CUST002754,Jerry,Robinson,ricky71@example.net,NL,CHECKING,2022-09-11 04:03:04,ACTIVE
CUST002755,Ellen,Patterson,adiaz@example.com,PK,SAVINGS,2025-04-12 16:51:38,CLOSED
CUST002756,Douglas,Mendoza,karen53@example.net,FR,BUSINESS,2022-02-17 12:33:08,SUSPENDED
CUST002757,Glenn,May,briandavid@example.org,US,SAVINGS,2023-08-12 15:13:17,SUSPENDED
CUST002758,Jessica,Hawkins,lisa23@example.org,IN,BUSINESS,2023-06-29 23:54:41,ACTIVE
CUST002759,Joseph,Hardin,brandonfernandez@example.com,CA,CHECKING,2022-03-25 01:16:11,ACTIVE
CUST002760,Stacey,Marsh,davisjennifer@example.org,GB,BUSINESS,2022-10-10 19:55:42,SUSPENDED
CUST002761,Kelly,Ibarra,gonzalesnatasha@example.com,DE,BUSINESS,2023-11-07 23:29:26,CLOSED
CUST002762,Donna,Payne,deckerthomas@example.net,PK,SAVINGS,2025-11-10 23:28:24,ACTIVE
CUST002763,Manuel,Green,deanmarisa@example.org,JP,SAVINGS,2023-11-22 18:52:51,SUSPENDED
CUST002764,Brendan,Ward,amandaknapp@example.org,FR,BUSINESS,2025-08-22 02:26:18,ACTIVE
CUST002765,Cristina,Morgan,whitelevi@example.org,BE,BUSINESS,2026-08-16 19:03:00,ACTIVE
CUST002766,Kimberly,Cooper,schang@example.net,DE,SAVINGS,2023-10-25 20:44:48,ACTIVE
CUST002767,Robin,Hardy,staceywashington@example.net,JP,CHECKING,2023-03-31 09:42:29,ACTIVE
CUST002768,Shannon,Hammond,bauercory@example.org,CA,CHECKING,2022-05-19 12:21:34,SUSPENDED
CUST002769,Tiffany,Wilson,cchurch@example.org,JP,CHECKING,2024-08-06 11:46:46,ACTIVE
CUST002770,Toni,Tran,caldwellpatricia@example.org,SG,SAVINGS,2025-07-07 06:52:19,ACTIVE
CUST002771,Melissa,Roy,ccarter@example.net,JP,BUSINESS,2023-07-27 04:23:36,ACTIVE
CUST002772,Carmen,Gomez,heather29@example.com,US,CHECKING,2022-07-31 08:07:12,SUSPENDED
CUST002773,Troy,Thompson,rebeccadougherty@example.net,SG,CHECKING,2023-10-25 06:11:04,ACTIVE
CUST002774,John,Grant,frankward@example.com,FR,CHECKING,2022-12-03 10:14:20,ACTIVE
CUST002775,Drew,Bennett,rshelton@example.com,SG,BUSINESS,2024-11-25 20:32:28,ACTIVE
CUST002776,Melissa,Lee,jodysmith@example.net,US,SAVINGS,2023-04-24 20:57:01,ACTIVE
CUST002777,James,Roberts,scott04@example.net,AE,BUSINESS,2026-01-22 14:16:03,ACTIVE
CUST002778,Victor,Greene,alexander70@example.org,US,BUSINESS,2021-09-26 13:06:22,SUSPENDED
CUST002779,Michelle,Austin,rcannon@example.com,FR,CHECKING,2022-04-04 05:06:13,ACTIVE
CUST002780,Cheryl,Golden,kristinwest@example.com,FR,SAVINGS,2023-03-12 20:45:56,ACTIVE
CUST002781,Ray,Walters,ernestrich@example.net,GB,CHECKING,2024-05-04 21:37:49,ACTIVE
CUST002782,Robert,Adams,emorse@example.com,AE,BUSINESS,2023-02-06 04:23:36,CLOSED
CUST002783,Ernest,Howard,andresmiller@example.com,US,BUSINESS,2024-08-14 16:11:23,CLOSED
CUST002784,Amy,Thomas,anthonywood@example.net,ES,BUSINESS,2022-12-28 07:50:08,CLOSED
CUST002785,Edward,Mitchell,morrismichelle@example.com,IT,CHECKING,2023-07-04 21:50:07,ACTIVE
CUST002786,Bobby,Vargas,katherine96@example.org,SG,CHECKING,2025-05-10 17:42:01,SUSPENDED
CUST002787,John,Barnett,debbiejackson@example.net,JP,CHECKING,2024-03-04 03:45:35,SUSPENDED
CUST002788,Elizabeth,Finley,,PK,BUSINESS,2023-11-08 19:17:00,ACTIVE
CUST002789,Cindy,Johnson,colton31@example.org,IT,BUSINESS,2026-03-24 22:32:58,ACTIVE
CUST002790,Kathleen,Williams,audrey32@example.org,FR,CHECKING,2022-05-12 12:58:53,ACTIVE
CUST002791,Gregory,Hernandez,kimberlywatson@example.com,PK,SAVINGS,2025-12-31 05:09:46,ACTIVE
CUST002792,Elizabeth,Stephenson,amanda68@example.com,US,BUSINESS,2026-03-17 02:19:24,ACTIVE
CUST002793,Victor,Morales,garciabrandi@example.net,IN,BUSINESS,2024-06-05 13:01:13,ACTIVE
CUST002794,Jose,Medina,tparker@example.org,IN,CHECKING,2021-08-28 10:50:45,ACTIVE
CUST002795,Brad,Price,hramos@example.com,US,BUSINESS,2023-09-24 06:22:44,CLOSED
CUST002796,Marie,Meyer,slittle@example.com,IT,CHECKING,2024-04-17 01:36:38,ACTIVE
CUST002797,Kimberly,Wilson,nramsey@example.com,GB,SAVINGS,2023-03-08 14:51:16,SUSPENDED
CUST002798,Daniel,Thomas,lstokes@example.org,BE,CHECKING,2023-04-18 01:20:53,CLOSED
CUST002799,Isaac,Torres,williamsfrank@example.com,CA,CHECKING,2026-03-05 00:25:08,ACTIVE
CUST002800,Jay,Kaufman,jessica89@example.net,IN,CHECKING,2022-08-08 04:22:27,ACTIVE
CUST002801,Christopher,Huffman,whernandez@example.com,AU,CHECKING,2024-01-05 04:57:50,ACTIVE
CUST002802,Barbara,Rose,williegonzalez@example.net,DE,CHECKING,2026-04-28 20:53:11,ACTIVE
CUST002803,Andrew,Robinson,bhenderson@example.net,ES,SAVINGS,2023-01-29 17:04:28,ACTIVE
CUST002804,Jasmin,Brown,sharon28@example.com,SG,SAVINGS,2023-04-18 07:36:02,CLOSED
CUST002805,Amy,Lopez,smithcrystal@example.com,ES,SAVINGS,2023-03-06 00:48:12,ACTIVE
CUST002806,Joseph,Mercado,andreasmith@example.com,PK,BUSINESS,2026-05-10 01:10:16,ACTIVE
CUST002807,Hannah,Buckley,donnacunningham@example.net,ES,CHECKING,2022-03-07 11:42:24,CLOSED
CUST002808,Brian,Sanders,dmartin@example.com,GB,CHECKING,2023-09-22 18:06:55,ACTIVE
CUST002809,Michaela,Thompson,nicolemason@example.com,PK,SAVINGS,2023-05-20 19:10:13,ACTIVE
CUST002810,Jason,Webb,wagnercynthia@example.net,FR,CHECKING,2026-04-06 10:23:43,ACTIVE
CUST002811,Robin,Brady,dthompson@example.org,PK,CHECKING,2023-10-04 10:58:07,CLOSED
CUST002812,Ryan,Torres,smithcharles@example.org,PK,SAVINGS,2025-12-14 01:32:20,SUSPENDED
CUST002813,Kylie,Harris,jenniferhernandez@example.net,SG,SAVINGS,2026-03-31 22:39:22,ACTIVE
CUST002814,Melinda,Simon,michaellopez@example.net,IT,CHECKING,2022-03-10 03:18:17,ACTIVE
CUST002815,Allison,Nguyen,sullivanpaula@example.com,CA,SAVINGS,2024-12-05 14:52:16,SUSPENDED
CUST002816,Cody,Williams,margaret20@example.net,IT,CHECKING,2026-03-24 16:19:21,CLOSED
CUST002817,Alexandra,Chase,john19@example.org,SG,CHECKING,2025-08-15 15:56:06,CLOSED
CUST002818,Catherine,Huber,murraywesley@example.org,ES,BUSINESS,2024-08-24 03:53:00,SUSPENDED
CUST002819,Tara,Barnes,amberevans@example.net,AU,CHECKING,2025-11-18 01:57:16,ACTIVE
CUST002820,Gregory,Lowe,jacquelinebennett@example.net,BE,SAVINGS,2025-01-16 21:46:58,ACTIVE
CUST002821,Amanda,Gallagher,bailey12@example.com,CA,CHECKING,2025-06-18 00:46:24,ACTIVE
CUST002822,James,Jensen,matthewwalker@example.com,DE,BUSINESS,2025-05-08 10:47:44,ACTIVE
CUST002823,Courtney,Smith,irojas@example.net,AU,SAVINGS,2021-11-03 07:06:25,CLOSED
CUST002824,Sean,Burton,kathyjenkins@example.net,CA,CHECKING,2024-03-28 13:23:02,SUSPENDED
CUST002825,Bryan,Kim,jwashington@example.org,AE,BUSINESS,2026-05-10 08:15:36,ACTIVE
CUST002826,Kimberly,Ellis,wscott@example.net,NL,CHECKING,2026-07-04 10:30:44,ACTIVE
CUST002827,Justin,Hill,leahpham@example.com,DE,CHECKING,2022-08-10 03:11:39,SUSPENDED
CUST002828,Robert,Sanchez,ostone@example.com,US,CHECKING,2023-05-28 06:57:57,ACTIVE
CUST002829,Raymond,Perkins,osbornkelly@example.net,JP,CHECKING,2026-03-10 15:07:58,ACTIVE
CUST002830,Anthony,Roberts,sparksgarrett@example.net,JP,SAVINGS,2026-01-10 19:16:18,ACTIVE
CUST002831,Linda,Liu,tammie10@example.org,IT,SAVINGS,2025-01-14 11:27:31,ACTIVE
CUST002832,Donald,Ellis,jross@example.net,BE,BUSINESS,2022-03-03 15:09:18,SUSPENDED
CUST002833,Andrew,Stephens,amanda45@example.net,FR,CHECKING,2022-07-15 18:00:06,ACTIVE
CUST002834,Kayla,Smith,nancyballard@example.com,PK,BUSINESS,2025-10-02 10:39:21,ACTIVE
CUST002835,Kevin,Briggs,christinedoyle@example.com,ES,CHECKING,2022-07-20 18:10:31,SUSPENDED
CUST002836,Angela,Perry,alexisschaefer@example.com,CA,CHECKING,2024-10-19 18:04:16,ACTIVE
CUST002837,Rose,Williams,brandoncooper@example.com,PK,CHECKING,2025-01-29 11:16:20,SUSPENDED
CUST002838,Cristian,Oneal,deanna05@example.com,AU,BUSINESS,2024-02-21 02:48:34,ACTIVE
CUST002839,Colton,Green,margaretirwin@example.net,GB,CHECKING,2024-02-25 11:38:18,ACTIVE
CUST002840,Ryan,Hudson,bsloan@example.net,IT,CHECKING,2022-08-28 01:28:51,ACTIVE
CUST002841,Alyssa,Martin,johnsoncrystal@example.org,IT,CHECKING,2025-04-15 08:53:05,ACTIVE
CUST002842,Nathan,Watts,hallsamantha@example.com,SG,SAVINGS,2023-10-17 14:35:33,ACTIVE
CUST002843,David,Larson,longjoshua@example.com,GB,CHECKING,2025-03-28 09:21:02,ACTIVE
CUST002844,Angelica,Hickman,fred06@example.org,US,BUSINESS,2022-09-21 01:56:09,SUSPENDED
CUST002845,Darryl,Kent,ibrennan@example.com,FR,SAVINGS,2025-04-08 08:37:18,ACTIVE
CUST002846,Kayla,Lopez,davidsmith@example.org,IT,BUSINESS,2023-06-25 20:44:30,SUSPENDED
CUST002847,Sarah,Holland,scott04@example.com,ES,SAVINGS,2024-04-06 05:26:58,ACTIVE
CUST002848,Timothy,Price,gail55@example.net,ES,SAVINGS,2023-07-18 19:13:09,ACTIVE
CUST002849,Carolyn,Nguyen,charleslisa@example.net,JP,SAVINGS,2023-07-26 05:11:41,ACTIVE
CUST002850,Larry,Burns,monteskarl@example.net,IT,SAVINGS,2024-08-09 17:31:01,ACTIVE
CUST002851,Jeffery,Martin,smithjohn@example.org,FR,BUSINESS,2023-03-22 17:33:01,CLOSED
CUST002852,Stacey,Arias,noblekimberly@example.org,FR,SAVINGS,2022-11-13 08:00:51,ACTIVE
CUST002853,Cynthia,Ford,ronaldnelson@example.net,DE,SAVINGS,2026-04-16 12:29:35,SUSPENDED
CUST002854,Jessica,Williamson,jennifer58@example.com,GB,CHECKING,2023-02-07 15:39:02,ACTIVE
CUST002855,Henry,Barnett,erinreed@example.net,IT,SAVINGS,2024-04-22 18:28:59,CLOSED
CUST002856,Craig,Wilson,tracy91@example.com,ES,BUSINESS,2022-03-20 06:20:43,CLOSED
CUST002857,Brian,Hendricks,coxcarol@example.com,PK,CHECKING,2025-06-18 02:13:34,CLOSED
CUST002858,Shawn,Adams,kathyfowler@example.com,CA,CHECKING,2022-11-06 23:52:39,ACTIVE
CUST002859,Kenneth,Russo,daniel71@example.com,GB,BUSINESS,2026-08-03 06:31:04,SUSPENDED
CUST002860,Kevin,Shaffer,sgonzalez@example.net,IN,CHECKING,2023-05-18 17:03:17,CLOSED
CUST002861,Benjamin,Hall,walkerdavid@example.org,US,SAVINGS,2025-03-26 08:34:17,ACTIVE
CUST002862,Christopher,Cobb,johnnewman@example.net,FR,BUSINESS,2023-03-14 14:33:29,SUSPENDED
CUST002863,Ronald,Johnson,lhunter@example.net,SG,CHECKING,2022-03-25 17:22:35,ACTIVE
CUST002864,Michael,Thompson,sgonzalez@example.net,BE,SAVINGS,2025-05-07 07:55:26,CLOSED
CUST002865,Jack,Sutton,hunter74@example.com,IT,BUSINESS,2024-06-05 12:52:46,ACTIVE
CUST002866,Marie,Lewis,jessica78@example.org,PK,BUSINESS,2022-07-06 21:40:40,ACTIVE
CUST002867,William,Boyer,roger73@example.com,GB,CHECKING,2024-01-09 23:08:29,ACTIVE
CUST002868,Molly,Crawford,yramos@example.org,US,BUSINESS,2025-01-11 10:18:10,CLOSED
CUST002869,Brianna,Brown,jeffrey62@example.net,FR,SAVINGS,2026-07-18 18:29:46,CLOSED
CUST002870,Jonathan,Bennett,vgreen@example.org,GB,SAVINGS,2026-08-24 21:33:55,ACTIVE
CUST002871,Barbara,Tyler,rodriguezamanda@example.net,US,SAVINGS,2024-07-17 16:42:08,ACTIVE
CUST002872,Timothy,Ray,marissasutton@example.com,DE,BUSINESS,2023-01-16 03:32:47,ACTIVE
CUST002873,Cody,Miller,salvarado@example.com,SG,BUSINESS,2023-02-05 06:23:01,SUSPENDED
CUST002874,Debra,Price,christine97@example.net,IT,CHECKING,2024-10-20 05:33:55,ACTIVE
CUST002875,Samuel,Hoffman,madison75@example.net,NL,CHECKING,2026-07-04 13:12:12,ACTIVE
CUST002876,Michael,Meyer,kirbybrett@example.org,FR,SAVINGS,2022-04-04 11:29:30,ACTIVE
CUST002877,Scott,Silva,wilkinskevin@example.net,ES,BUSINESS,2023-03-31 02:37:14,SUSPENDED
CUST002878,Danielle,Solomon,droach@example.org,IN,BUSINESS,2024-06-10 01:06:32,CLOSED
CUST002879,Karen,Rice,sara14@example.org,FR,SAVINGS,2025-04-08 07:25:01,SUSPENDED
CUST002880,Tyler,Russo,ghendrix@example.org,AE,CHECKING,2023-03-14 14:57:35,SUSPENDED
CUST002881,Jessica,Little,allisonpeterson@example.com,ES,SAVINGS,2026-03-18 22:21:42,SUSPENDED
CUST002882,Daniel,Miller,chelseaodom@example.net,SG,BUSINESS,2022-04-30 08:34:00,ACTIVE
CUST002883,Joshua,Hendricks,clayandrew@example.net,IN,BUSINESS,2026-07-10 06:42:02,ACTIVE
CUST002884,Crystal,Jackson,griffinbarbara@example.com,GB,BUSINESS,2024-05-02 01:48:46,ACTIVE
CUST002885,Dylan,Hensley,orichards@example.com,CA,CHECKING,2022-05-30 07:40:03,ACTIVE
CUST002886,Courtney,Sandoval,webstersteven@example.net,GB,SAVINGS,2021-10-01 09:45:06,CLOSED
CUST002887,Kayla,Caldwell,davidfoster@example.net,CA,BUSINESS,2022-09-07 01:47:03,ACTIVE
CUST002888,David,Allen,smithsusan@example.net,AE,BUSINESS,2022-09-19 20:25:23,ACTIVE
CUST002889,Melissa,Rollins,dennis55@example.org,AU,SAVINGS,2023-09-20 12:42:12,ACTIVE
CUST002890,Jennifer,Williams,vaughnmark@example.net,CA,BUSINESS,2022-07-05 11:09:58,ACTIVE
CUST002891,Melissa,Love,campbellbruce@example.org,PK,CHECKING,2024-03-12 11:26:15,ACTIVE
CUST002892,Jason,Murray,vjones@example.net,GB,SAVINGS,2026-03-02 00:14:47,SUSPENDED
CUST002893,Tyler,Gray,ctaylor@example.org,AU,CHECKING,2023-06-30 18:24:50,ACTIVE
CUST002894,Hannah,Hicks,ncarroll@example.com,BE,CHECKING,2023-09-16 07:40:50,CLOSED
CUST002895,Lauren,Brown,simsamy@example.com,SG,CHECKING,2022-06-02 04:04:01,CLOSED
CUST002896,Michael,Sosa,fwade@example.net,SG,CHECKING,2024-06-29 03:23:30,ACTIVE
CUST002897,Michelle,Hoover,brendacarroll@example.com,BE,CHECKING,2024-08-06 16:23:00,CLOSED
CUST002898,Kristy,Wilson,zroberts@example.net,DE,BUSINESS,2022-01-04 18:48:20,SUSPENDED
